# Name			size		URL
# inline_skating.dat    29900x15	http://www.mathematik.uni-marburg.de/~databionics/en/?q=tskm

# INLINE_SKATING: Activation of three muscles, foot contact signal, three angles, 
# and three angular velocities of professional inline speed skater during the last 
# 30s of a 3min exercise on a treadmill at 3.72 m/s sampled at 1kHz.

# Muscles: Medial Gastrocnemius, Vastus Medialis, Gluteus Maximus
# The original EMG signals were pre-amplified with a gain of 2500 and band-pass 
# filtered (low cut-off: 10 Hz, high cut-off: 700 Hz). A RMS of width 35ms was 
# used to determine the energy of the signal. The energy values were log 
# transformed to deemphasize very large values and achieve a more symmetric 
# distribution.

# Angles: ankle, knee, hip
# The angular displacement time series were low-pass filtered with a 2nd order 
# Butterworth filter to remove noise from the recording process. The cutoff 
# frequency was set to 20Hz for the ankle and knee sensor and to 10Hz for the 
# more noisy hip angle sensor. The numerical values were converted from the 
# measurement scale into degrees for a better interpretation. The angular 
# velocity was derived with a 2nd order, 5 point Savitzky-Golay differentiation 
# filter.

# Also provided are symbolic time series resulting from the univariate 
# discretization of the foot contact and muscle signals and the multivariate 
# discretization of the angle signals described in the publication given below.

# Provided by:
# Hoos, O., Department of Sports Medicine, Philipps-University Marburg, Germany
# Mörchen, F., Department of Mathematics and Computer Science, Philipps-University Marburg, Germany

# Please cite:
# Mörchen, F., Ultsch, A., Hoos, O.: 
# Extracting interpretable muscle activation patterns with Time Series Knowledge Mining
# International Journal of Knowledge-Based & Intelligent Engineering Systems (2005)

# Contact:
# fabian@informatik.uni-marburg.de
# -------------------------------------------------------------------------------- 

# column headers follow
Time Trigger AngleAnkl AngleKnee AngleHip SpeedAnkl SpeedKnee SpeedHip MedialGastrocnemius VastusMedialis GluteusMaximus DiscretizedTrigger DiscretizedMovement DiscretizedMedialGastrocnemius DiscretizedVastusMedialis DiscretizedGluteusMaximus
332 1.802700E-01 1.538628E-01 2.552013E-01 2.717638E-01 2.204270E-01 5.228401E-01 5.340983E-01 -1.716571E+01 -9.260696E+00 -9.780645E+00 2.000000E+00 1.000000E+00 2.000000E+00 3.000000E+00 3.000000E+00
333 1.801800E-01 1.524660E-01 2.548822E-01 2.720644E-01 2.218308E-01 5.233893E-01 5.400658E-01 -1.648602E+01 -9.782056E+00 -1.007149E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
334 1.802700E-01 1.510747E-01 2.545651E-01 2.724472E-01 2.231619E-01 5.239413E-01 5.466492E-01 -1.568554E+01 -9.979091E+00 -1.050047E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
335 1.802700E-01 1.497093E-01 2.542154E-01 2.729291E-01 2.243125E-01 5.244820E-01 5.535809E-01 -1.502786E+01 -1.000341E+01 -1.099129E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
336 1.802700E-01 1.483853E-01 2.538344E-01 2.735066E-01 2.251421E-01 5.249959E-01 5.605636E-01 -1.478581E+01 -9.776766E+00 -1.134639E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
337 1.802700E-01 1.470851E-01 2.534622E-01 2.742015E-01 2.255623E-01 5.254835E-01 5.672687E-01 -1.600877E+01 -9.817788E+00 -1.160942E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
338 1.802700E-01 1.457743E-01 2.531222E-01 2.750173E-01 2.255856E-01 5.260139E-01 5.736697E-01 -1.598772E+01 -1.025462E+01 -1.199400E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
339 1.802700E-01 1.444447E-01 2.528050E-01 2.758761E-01 2.252742E-01 5.266905E-01 5.798808E-01 -1.457868E+01 -1.046305E+01 -1.246219E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
340 1.802700E-01 1.431185E-01 2.525021E-01 2.766886E-01 2.247153E-01 5.275287E-01 5.854085E-01 -1.312367E+01 -1.049573E+01 -1.248936E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
341 1.802700E-01 1.417953E-01 2.522055E-01 2.774284E-01 2.239790E-01 5.285178E-01 5.895804E-01 -1.237582E+01 -1.043203E+01 -1.190857E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
342 1.801800E-01 1.404447E-01 2.519082E-01 2.781242E-01 2.230988E-01 5.296221E-01 5.924364E-01 -1.229702E+01 -1.043118E+01 -1.137641E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
343 1.802700E-01 1.390405E-01 2.516146E-01 2.788369E-01 2.221822E-01 5.306983E-01 5.945313E-01 -1.286236E+01 -1.053506E+01 -1.092969E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
344 1.801800E-01 1.375916E-01 2.513376E-01 2.795966E-01 2.214124E-01 5.315950E-01 5.964628E-01 -1.408749E+01 -1.039845E+01 -1.081381E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
345 1.801800E-01 1.361263E-01 2.511070E-01 2.804284E-01 2.209047E-01 5.322618E-01 5.987511E-01 -1.533630E+01 -1.006300E+01 -1.114732E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
346 1.801800E-01 1.346596E-01 2.509188E-01 2.813370E-01 2.206281E-01 5.327767E-01 6.019179E-01 -1.561756E+01 -9.498014E+00 -1.185314E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
347 1.801800E-01 1.331948E-01 2.507298E-01 2.822343E-01 2.204899E-01 5.332579E-01 6.062143E-01 -1.487230E+01 -8.770497E+00 -1.284060E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
348 1.802700E-01 1.317337E-01 2.505337E-01 2.830536E-01 2.204588E-01 5.337700E-01 6.112500E-01 -1.420881E+01 -8.191266E+00 -1.321854E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
349 1.801800E-01 1.302769E-01 2.503346E-01 2.838627E-01 2.205217E-01 5.343293E-01 6.163963E-01 -1.457265E+01 -7.667731E+00 -1.289191E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
350 1.802700E-01 1.288447E-01 2.501153E-01 2.847558E-01 2.206076E-01 5.348896E-01 6.214777E-01 -1.420960E+01 -7.236880E+00 -1.321860E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
351 1.801800E-01 1.274640E-01 2.498721E-01 2.857452E-01 2.206591E-01 5.353782E-01 6.266892E-01 -1.440614E+01 -7.077386E+00 -1.393937E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
352 1.801800E-01 1.261162E-01 2.496125E-01 2.867870E-01 2.206389E-01 5.357867E-01 6.321472E-01 -1.474224E+01 -7.120330E+00 -1.418448E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
353 1.801800E-01 1.247553E-01 2.493724E-01 2.878684E-01 2.204954E-01 5.362033E-01 6.381469E-01 -1.466087E+01 -7.181630E+00 -1.400904E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
354 1.802700E-01 1.233539E-01 2.491819E-01 2.890003E-01 2.202114E-01 5.367177E-01 6.452242E-01 -1.444300E+01 -7.359689E+00 -1.478599E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
355 1.801800E-01 1.219199E-01 2.490264E-01 2.901281E-01 2.198181E-01 5.373337E-01 6.532002E-01 -1.467258E+01 -7.630334E+00 -1.540351E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
356 1.802700E-01 1.204593E-01 2.488932E-01 2.912298E-01 2.193649E-01 5.380187E-01 6.610094E-01 -1.545352E+01 -7.785668E+00 -1.565169E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
357 1.800800E-01 1.189685E-01 2.487603E-01 2.923903E-01 2.188946E-01 5.387300E-01 6.679442E-01 -1.609541E+01 -7.580219E+00 -1.569590E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
358 1.801800E-01 1.174849E-01 2.486091E-01 2.936458E-01 2.184805E-01 5.394147E-01 6.741736E-01 -1.599807E+01 -7.277434E+00 -1.560591E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
359 1.802700E-01 1.160190E-01 2.484549E-01 2.949536E-01 2.182789E-01 5.400062E-01 6.799511E-01 -1.514978E+01 -7.176061E+00 -1.543573E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
360 1.801800E-01 1.145389E-01 2.483107E-01 2.963298E-01 2.184870E-01 5.404080E-01 6.850519E-01 -1.396105E+01 -7.352024E+00 -1.544388E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
361 1.802700E-01 1.130482E-01 2.481770E-01 2.978278E-01 2.191950E-01 5.406100E-01 6.892718E-01 -1.308153E+01 -7.634479E+00 -1.611790E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
362 1.801800E-01 1.115703E-01 2.480540E-01 2.993789E-01 2.203635E-01 5.407032E-01 6.927136E-01 -1.233816E+01 -7.879652E+00 -1.723113E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 1.000000E+00
363 1.801800E-01 1.101155E-01 2.479315E-01 3.008508E-01 2.219504E-01 5.407809E-01 6.953765E-01 -1.184648E+01 -8.145451E+00 -1.722591E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 1.000000E+00
364 1.802700E-01 1.086820E-01 2.478009E-01 3.022539E-01 2.238717E-01 5.409319E-01 6.972068E-01 -1.174004E+01 -8.420948E+00 -1.714371E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 1.000000E+00
365 1.803700E-01 1.072670E-01 2.476758E-01 3.036872E-01 2.259943E-01 5.411506E-01 6.983782E-01 -1.235256E+01 -8.468007E+00 -1.668231E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 1.000000E+00
366 1.801800E-01 1.058881E-01 2.475570E-01 3.051499E-01 2.283260E-01 5.413522E-01 6.989635E-01 -1.328155E+01 -8.332781E+00 -1.532720E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
367 1.801800E-01 1.045884E-01 2.474248E-01 3.065651E-01 2.309300E-01 5.415142E-01 6.988701E-01 -1.418630E+01 -8.294824E+00 -1.382249E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
368 1.802700E-01 1.033638E-01 2.472832E-01 3.079383E-01 2.337451E-01 5.416658E-01 6.985672E-01 -1.548776E+01 -8.521886E+00 -1.326668E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
369 1.802700E-01 1.021818E-01 2.471462E-01 3.093208E-01 2.366449E-01 5.418181E-01 6.990216E-01 -1.735920E+01 -9.017960E+00 -1.295935E+01 2.000000E+00 1.000000E+00 2.000000E+00 3.000000E+00 3.000000E+00
370 1.802700E-01 1.010434E-01 2.470251E-01 3.107434E-01 2.395109E-01 5.419685E-01 7.007583E-01 -1.811412E+01 -9.588439E+00 -1.258464E+01 2.000000E+00 1.000000E+00 2.000000E+00 3.000000E+00 3.000000E+00
371 1.802700E-01 9.992791E-02 2.469293E-01 3.122249E-01 2.422374E-01 5.421435E-01 7.036830E-01 -1.784320E+01 -9.740341E+00 -1.230735E+01 2.000000E+00 1.000000E+00 2.000000E+00 3.000000E+00 3.000000E+00
372 1.801800E-01 9.881770E-02 2.468356E-01 3.137361E-01 2.447314E-01 5.424239E-01 7.075130E-01 -1.699773E+01 -9.292133E+00 -1.240713E+01 2.000000E+00 1.000000E+00 2.000000E+00 3.000000E+00 3.000000E+00
373 1.801800E-01 9.775809E-02 2.467247E-01 3.152067E-01 2.469419E-01 5.428873E-01 7.120428E-01 -1.693275E+01 -8.843842E+00 -1.269956E+01 2.000000E+00 1.000000E+00 2.000000E+00 3.000000E+00 3.000000E+00
374 1.802700E-01 9.677625E-02 2.466111E-01 3.166254E-01 2.488848E-01 5.435282E-01 7.171641E-01 -1.632470E+01 -8.994758E+00 -1.297352E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
375 1.801800E-01 9.584365E-02 2.465072E-01 3.180971E-01 2.506693E-01 5.443318E-01 7.225810E-01 -1.557033E+01 -9.597022E+00 -1.321082E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
376 1.802700E-01 9.492662E-02 2.464027E-01 3.196807E-01 2.524119E-01 5.453495E-01 7.279089E-01 -1.556019E+01 -1.056862E+01 -1.343988E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
377 1.801800E-01 9.400682E-02 2.462889E-01 3.213449E-01 2.541602E-01 5.466037E-01 7.330017E-01 -1.624158E+01 -1.191333E+01 -1.393462E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
378 1.801800E-01 9.307794E-02 2.461895E-01 3.230925E-01 2.559374E-01 5.480785E-01 7.380664E-01 -1.645311E+01 -1.238015E+01 -1.447493E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
379 1.801800E-01 9.214489E-02 2.461444E-01 3.248888E-01 2.577417E-01 5.497714E-01 7.433037E-01 -1.562730E+01 -1.127291E+01 -1.468188E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
380 1.802700E-01 9.123189E-02 2.461455E-01 3.266561E-01 2.595071E-01 5.515866E-01 7.484992E-01 -1.661175E+01 -9.597942E+00 -1.449313E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
381 1.802700E-01 9.035894E-02 2.461545E-01 3.284110E-01 2.611950E-01 5.533898E-01 7.531339E-01 -1.664825E+01 -9.125305E+00 -1.387614E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
382 1.800800E-01 8.953218E-02 2.461894E-01 3.301893E-01 2.628556E-01 5.551570E-01 7.568623E-01 -1.501706E+01 -9.343320E+00 -1.336246E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
383 1.801800E-01 8.875605E-02 2.462855E-01 3.319729E-01 2.645207E-01 5.569117E-01 7.599748E-01 -1.484006E+01 -9.801250E+00 -1.341230E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
384 1.802700E-01 8.802352E-02 2.464221E-01 3.337687E-01 2.661646E-01 5.586469E-01 7.628178E-01 -1.622558E+01 -9.927929E+00 -1.380559E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
385 1.802700E-01 8.731904E-02 2.465712E-01 3.356285E-01 2.677258E-01 5.603069E-01 7.654910E-01 -1.616585E+01 -9.501835E+00 -1.393675E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
386 1.800800E-01 8.664924E-02 2.467287E-01 3.375328E-01 2.690948E-01 5.618436E-01 7.684418E-01 -1.507633E+01 -8.664486E+00 -1.374249E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
387 1.802700E-01 8.599810E-02 2.468704E-01 3.394109E-01 2.701618E-01 5.633243E-01 7.720589E-01 -1.383674E+01 -8.094911E+00 -1.394939E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
388 1.801800E-01 8.533189E-02 2.469959E-01 3.412603E-01 2.709238E-01 5.648274E-01 7.762346E-01 -1.298838E+01 -8.054883E+00 -1.478358E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
389 1.801800E-01 8.466269E-02 2.471459E-01 3.431383E-01 2.714332E-01 5.663094E-01 7.811219E-01 -1.247664E+01 -8.515619E+00 -1.506006E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
390 1.802700E-01 8.400070E-02 2.473345E-01 3.450926E-01 2.717211E-01 5.677699E-01 7.869731E-01 -1.155842E+01 -9.409923E+00 -1.529740E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
391 1.801800E-01 8.334429E-02 2.475620E-01 3.470730E-01 2.718574E-01 5.693313E-01 7.934211E-01 -1.074349E+01 -1.049986E+01 -1.547549E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
392 1.802700E-01 8.269203E-02 2.478188E-01 3.490425E-01 2.719251E-01 5.710722E-01 8.000326E-01 -1.032206E+01 -1.124871E+01 -1.520822E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
393 1.802700E-01 8.202357E-02 2.480872E-01 3.510703E-01 2.719633E-01 5.729856E-01 8.067908E-01 -1.018762E+01 -1.145374E+01 -1.492161E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
394 1.801800E-01 8.133219E-02 2.483808E-01 3.531779E-01 2.720276E-01 5.750303E-01 8.136105E-01 -9.699780E+00 -1.110791E+01 -1.466333E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
395 1.801800E-01 8.065068E-02 2.487107E-01 3.553366E-01 2.721658E-01 5.771494E-01 8.201939E-01 -9.139921E+00 -1.037421E+01 -1.416763E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
396 1.802700E-01 7.998732E-02 2.490559E-01 3.576030E-01 2.723236E-01 5.793402E-01 8.262308E-01 -8.916021E+00 -9.943129E+00 -1.334406E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
397 1.801800E-01 7.931966E-02 2.494193E-01 3.599778E-01 2.724372E-01 5.816645E-01 8.314730E-01 -9.471171E+00 -9.490642E+00 -1.249003E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
398 1.802700E-01 7.865807E-02 2.498232E-01 3.623414E-01 2.725112E-01 5.842019E-01 8.359417E-01 -1.182793E+01 -9.567725E+00 -1.196278E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
399 1.802700E-01 7.801214E-02 2.502654E-01 3.646675E-01 2.725685E-01 5.870805E-01 8.395881E-01 -1.137620E+01 -1.045973E+01 -1.203825E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
400 1.802700E-01 7.736962E-02 2.507333E-01 3.669922E-01 2.725936E-01 5.903756E-01 8.419830E-01 -9.324252E+00 -1.218070E+01 -1.220119E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
401 1.802700E-01 7.672922E-02 2.512158E-01 3.693115E-01 2.725068E-01 5.940502E-01 8.430367E-01 -8.888817E+00 -1.292115E+01 -1.205281E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
402 1.801800E-01 7.609988E-02 2.517334E-01 3.716469E-01 2.722299E-01 5.981113E-01 8.433127E-01 -1.031383E+01 -1.198356E+01 -1.174582E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
403 1.800800E-01 7.545880E-02 2.523218E-01 3.740042E-01 2.717754E-01 6.025799E-01 8.433565E-01 -1.071979E+01 -1.071367E+01 -1.141641E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
404 1.802700E-01 7.478706E-02 2.529804E-01 3.763405E-01 2.711990E-01 6.073825E-01 8.438155E-01 -1.024084E+01 -1.003374E+01 -1.102093E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
405 1.801800E-01 7.410944E-02 2.537086E-01 3.786601E-01 2.705361E-01 6.124267E-01 8.453707E-01 -1.087080E+01 -1.006454E+01 -1.058799E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
406 1.802700E-01 7.343669E-02 2.545357E-01 3.809902E-01 2.698872E-01 6.176481E-01 8.480615E-01 -1.194193E+01 -1.068227E+01 -1.010725E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
407 1.801800E-01 7.274768E-02 2.554541E-01 3.832772E-01 2.694202E-01 6.229641E-01 8.517931E-01 -1.179864E+01 -1.149406E+01 -9.687398E+00 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
408 1.801800E-01 7.202490E-02 2.564345E-01 3.855209E-01 2.692772E-01 6.282728E-01 8.565676E-01 -1.006604E+01 -1.233115E+01 -9.476283E+00 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
409 1.801800E-01 7.127431E-02 2.574915E-01 3.878428E-01 2.695700E-01 6.334863E-01 8.621080E-01 -8.279462E+00 -1.335462E+01 -9.458142E+00 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
410 1.801800E-01 7.051129E-02 2.586270E-01 3.902708E-01 2.703835E-01 6.385599E-01 8.681011E-01 -9.620199E+00 -1.362794E+01 -9.534839E+00 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
411 1.801800E-01 6.974893E-02 2.598219E-01 3.927732E-01 2.717061E-01 6.434881E-01 8.741676E-01 -1.027424E+01 -1.271699E+01 -9.650558E+00 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
412 1.802700E-01 6.899816E-02 2.610696E-01 3.953527E-01 2.734599E-01 6.482240E-01 8.798448E-01 -9.897401E+00 -1.174384E+01 -9.711554E+00 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
413 1.801800E-01 6.828804E-02 2.623641E-01 3.979840E-01 2.755856E-01 6.526708E-01 8.850960E-01 -9.663021E+00 -1.147677E+01 -9.658798E+00 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
414 1.801800E-01 6.765236E-02 2.636993E-01 4.006730E-01 2.780260E-01 6.568052E-01 8.901225E-01 -9.938924E+00 -1.146201E+01 -9.662046E+00 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
415 1.801800E-01 6.709824E-02 2.650799E-01 4.034160E-01 2.806719E-01 6.606055E-01 8.946138E-01 -9.837694E+00 -1.167928E+01 -9.722988E+00 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
416 1.801800E-01 6.662043E-02 2.665286E-01 4.061569E-01 2.833672E-01 6.639855E-01 8.980045E-01 -9.306645E+00 -1.209786E+01 -9.770379E+00 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
417 1.802700E-01 6.620338E-02 2.680522E-01 4.088627E-01 2.859835E-01 6.669477E-01 9.001559E-01 -8.662457E+00 -1.264190E+01 -9.879788E+00 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
418 1.801800E-01 6.582318E-02 2.696359E-01 4.115032E-01 2.884146E-01 6.695859E-01 9.012839E-01 -8.486859E+00 -1.308658E+01 -1.002970E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
419 1.802700E-01 6.546929E-02 2.712570E-01 4.140946E-01 2.905770E-01 6.720006E-01 9.018121E-01 -8.952933E+00 -1.337613E+01 -9.952398E+00 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
420 1.802700E-01 6.513252E-02 2.728861E-01 4.167323E-01 2.924408E-01 6.742876E-01 9.022144E-01 -9.652006E+00 -1.376056E+01 -9.833229E+00 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
421 1.802700E-01 6.480493E-02 2.745187E-01 4.194531E-01 2.940219E-01 6.765501E-01 9.029171E-01 -9.421468E+00 -1.424470E+01 -9.909557E+00 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
422 1.801800E-01 6.448073E-02 2.761510E-01 4.222026E-01 2.953811E-01 6.788707E-01 9.043705E-01 -8.357803E+00 -1.458960E+01 -1.013942E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
423 1.801800E-01 6.415503E-02 2.777697E-01 4.249288E-01 2.966214E-01 6.813122E-01 9.067318E-01 -7.309097E+00 -1.429713E+01 -1.043712E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
424 1.800800E-01 6.384184E-02 2.793933E-01 4.276005E-01 2.978425E-01 6.839833E-01 9.097729E-01 -6.456104E+00 -1.306217E+01 -1.080823E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
425 1.801800E-01 6.354264E-02 2.810568E-01 4.302539E-01 2.990871E-01 6.869849E-01 9.130842E-01 -5.801725E+00 -1.248733E+01 -1.126257E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
426 1.801800E-01 6.325950E-02 2.827797E-01 4.329586E-01 3.003664E-01 6.903683E-01 9.160228E-01 -5.631117E+00 -1.317425E+01 -1.174268E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
427 1.801800E-01 6.301397E-02 2.845673E-01 4.357204E-01 3.016964E-01 6.941801E-01 9.181582E-01 -6.469194E+00 -1.418828E+01 -1.227029E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
428 1.802700E-01 6.280349E-02 2.864321E-01 4.385539E-01 3.030923E-01 6.984483E-01 9.195816E-01 -9.849236E+00 -1.478951E+01 -1.285569E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
429 1.802700E-01 6.261536E-02 2.883745E-01 4.414608E-01 3.045804E-01 7.031310E-01 9.203877E-01 -1.114224E+01 -1.469718E+01 -1.338143E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 3.000000E+00
430 1.801800E-01 6.245871E-02 2.903843E-01 4.443758E-01 3.061906E-01 7.081038E-01 9.204116E-01 -1.106365E+01 -1.413321E+01 -1.387467E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
431 1.801800E-01 6.233067E-02 2.924623E-01 4.472617E-01 3.079313E-01 7.132300E-01 9.194438E-01 -1.163751E+01 -1.353235E+01 -1.426728E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
432 1.802700E-01 6.220838E-02 2.945970E-01 4.501079E-01 3.097893E-01 7.184183E-01 9.174639E-01 -9.177335E+00 -1.308014E+01 -1.465150E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
433 1.801800E-01 6.209267E-02 2.967768E-01 4.528908E-01 3.117186E-01 7.235946E-01 9.148611E-01 -8.958169E+00 -1.281133E+01 -1.516460E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
434 1.802700E-01 6.199418E-02 2.990230E-01 4.556444E-01 3.136505E-01 7.286667E-01 9.123472E-01 -8.659364E+00 -1.272875E+01 -1.574707E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
435 1.802700E-01 6.192157E-02 3.013640E-01 4.583906E-01 3.155566E-01 7.335365E-01 9.105803E-01 -7.937098E+00 -1.285487E+01 -1.618791E+01 2.000000E+00 1.000000E+00 3.000000E+00 3.000000E+00 2.000000E+00
